CASENUM HOUR LGT_COND WEATHER ALCOHOL TYP_INT REST_USE AIR_BAG SEVERITY VTRAFWAY VNUM_LAN VSPD_LIM VALIGN VSURCOND
201329439866 14 1 1 2 2 3 20 1 2 2 40 1 1
201329439904 17 1 1 1 2 3 20 0 3 3 40 1 1
201329439905 22 3 2 2 1 3 1 1 3 4 60 1 2
201329439928 17 3 1 2 2 3 20 0 3 3 40 1 1
201329440019 17 3 10 2 2 3 1 1 3 3 40 1 1
201329440033 0 3 1 2 3 3 20 0 1 4 40 1 1
201329440096 23 3 2 2 3 3 20 0 2 3 50 1 2
201329440172 9 1 1 2 2 3 20 1 4 3 50 1 1
201329440284 19 3 1 2 2 3 1 1 2 3 40 1 1
201329440317 14 1 1 2 2 3 20 0 2 3 40 1 1
201329440355 17 2 3 2 1 3 1 1 3 4 60 1 4
201329440364 9 1 1 2 1 3 20 0 3 5 60 1 4
201329440367 10 1 10 2 1 3 8 0 3 5 60 1 2
201329440403 16 3 2 2 2 3 20 1 3 4 35 1 2
201329440459 11 1 1 2 1 7 1 1 3 3 45 1 1
201329440499 22 3 1 1 2 3 1 1 3 2 45 1 1
201329440537 6 3 10 2 2 3 20 0 2 2 40 1 1
201329440561 9 1 10 2 1 3 1 1 6 1 35 2 1
201329440571 15 1 1 2 2 3 1 1 3 3 40 1 1
201329440605 5 3 1 2 1 3 20 0 3 3 60 2 1
201329440608 9 1 2 2 3 3 1 0 2 2 40 1 2
201329440625 8 2 10 2 1 3 20 0 1 2 40 1 2
201329440634 18 2 1 2 1 3 20 1 1 2 40 1 1
201329440651 13 1 1 2 2 3 20 0 3 3 45 1 1
201329440672 15 1 2 2 1 3 20 0 3 2 35 1 2
201329440677 0 3 2 2 1 3 20 1 4 2 30 1 2
201329440763 14 1 10 2 2 3 20 1 4 3 50 1 1
201329440775 16 1 10 2 1 3 1 1 1 4 35 1 2
201329440841 18 3 1 2 1 3 20 0 1 2 10 2 2
201329440886 7 1 1 2 1 3 20 1 3 6 60 1 1
201329440954 15 1 1 2 2 3 1 1 2 3 40 1 1
201329440955 19 3 1 1 1 3 20 1 2 2 40 4 1
201329441005 16 1 1 2 2 3 1 1 2 3 40 1 1
201329441023 16 1 10 2 1 3 1 0 3 3 60 1 4
201329441093 17 3 1 2 2 3 20 0 2 3 40 1 1
201329441186 11 1 1 2 1 3 20 1 2 2 40 1 1
201329441193 20 3 1 2 1 3 20 0 3 4 60 1 1
201329441194 17 3 10 2 2 3 8 1 3 2 30 1 1
201329441198 14 1 1 2 3 3 1 0 5 4 35 1 1
201329441202 15 1 1 2 3 3 20 0 3 3 30 1 1
201329441254 17 5 1 2 2 3 20 0 1 4 35 1 1
201329441265 1 3 1 1 1 3 20 1 2 3 40 1 1
201329441274 0 3 1 2 1 3 20 1 5 6 50 1 1
201329441406 8 1 2 2 1 3 20 0 3 2 60 1 2
201329536153 19 2 2 2 3 8 20 0 1 2 25 1 2
201329536200 12 1 2 2 1 8 8 1 3 2 35 1 4
201329536243 18 3 1 1 3 8 1 1 2 2 30 1 1
201329536340 18 3 1 1 3 8 1 1 2 2 45 1 1
201329536795 6 1 4 2 2 8 20 0 2 2 30 1 2
201329537060 10 1 4 2 1 3 8 1 2 2 35 1 2
201329537061 12 1 1 2 2 8 1 1 2 2 35 1 1
201329537364 15 1 1 2 2 8 1 0 3 2 35 1 3
201329537510 13 1 1 2 1 8 20 0 2 2 40 1 1
201329537635 15 1 4 2 3 8 20 0 1 2 40 1 3
201329537657 13 1 1 2 1 7 1 1 2 3 40 1 1
201329537680 16 5 1 2 2 8 8 1 2 2 45 1 1
201329537717 8 1 1 2 2 8 20 0 2 2 40 1 1
201329537738 12 1 1 1 1 8 8 0 1 4 45 1 1
201329538327 12 1 4 2 1 8 1 1 1 4 40 1 2
201329538328 8 1 1 2 1 8 20 0 1 2 20 1 1
201329538780 17 1 1 2 4 8 8 1 2 2 40 1 1
201329538845 16 1 1 2 1 8 20 1 3 3 35 1 1
201329539054 15 1 1 2 1 8 1 1 3 2 45 1 2
201329539084 11 1 1 2 3 8 1 1 3 2 45 1 1
201329539681 2 2 1 1 1 7 20 1 1 2 35 1 1
201329539917 14 1 1 2 2 8 20 0 1 4 30 1 1
201329539923 15 1 1 2 1 8 20 1 4 1 15 3 1
201329539956 9 1 1 2 2 8 20 0 1 4 35 1 1
201329539971 16 1 1 2 3 8 8 1 2 2 35 1 1
201329540086 14 1 1 2 2 8 20 1 1 2 40 1 1
201329540098 21 2 1 1 1 8 20 1 2 2 50 3 1
201329540142 16 1 1 2 1 8 1 1 1 4 45 1 1
201329540233 15 1 1 2 1 3 20 1 1 2 25 1 1
201329540575 21 5 1 2 1 8 8 1 2 2 50 1 1
201329540601 15 1 2 2 1 3 20 1 1 2 45 1 2
201329540709 15 1 1 2 2 8 20 1 2 1 30 1 1
201329540718 18 1 1 2 2 8 1 0 1 2 30 1 1
201329540771 21 3 1 2 2 8 20 0 3 2 35 1 1
201329540800 2 3 1 2 1 8 1 1 1 4 35 1 1
201329540832 7 1 1 2 2 8 1 0 1 4 40 1 1
201329540856 12 1 1 2 1 8 20 0 1 2 40 1 1
201329540863 9 1 1 2 2 8 2 0 1 4 35 1 1
201329540865 13 1 1 2 3 8 20 0 1 4 40 1 1
201329540884 12 1 1 2 3 8 1 0 2 2 45 1 1
201329540891 8 1 2 2 1 8 1 1 1 4 40 1 2
201329541010 16 1 1 2 1 8 20 0 1 2 30 1 1
201329541128 23 3 1 2 1 8 1 1 3 5 35 1 1
201329541171 23 3 2 1 1 8 20 1 2 2 30 1 2
201329541218 9 1 1 2 2 8 8 1 1 4 40 1 1
201329541223 7 1 1 2 1 8 20 0 1 2 45 1 1
201329541245 17 1 1 2 2 8 2 1 2 3 40 1 1
201329541248 12 1 1 2 3 8 1 0 1 4 40 1 1
201329541249 16 1 10 2 1 8 1 0 3 2 45 1 1
201329541425 19 1 1 2 2 3 1 1 2 2 35 1 1
201329541438 4 3 1 1 2 3 1 1 2 2 35 1 1
201329541530 18 5 1 2 1 3 20 1 1 2 25 1 1
201329541623 17 1 2 2 1 3 20 1 2 2 45 1 2
201329542037 15 1 10 2 1 8 20 0 1 1 20 1 1
201329542168 20 3 1 2 2 8 20 0 1 4 30 1 1
201329542404 13 1 1 2 1 8 2 0 3 2 40 1 1
201329542564 15 1 1 2 2 8 20 0 1 2 30 1 1
201329542598 15 1 1 2 1 8 20 0 2 2 35 1 1
201329542620 7 1 1 2 2 8 8 1 2 2 35 1 1
201329542658 18 1 1 2 1 8 20 0 2 2 35 1 1
201329542662 22 3 2 2 2 8 8 1 3 4 35 1 2
201329542823 21 3 1 2 2 8 20 1 2 2 40 1 2
201329543003 11 1 1 2 3 8 20 1 2 3 35 1 1
201329543005 19 5 1 2 1 8 20 0 1 2 20 1 1
201329543099 11 1 1 2 2 8 0 1 2 2 35 1 1
201329543339 11 1 1 2 3 8 20 0 1 2 20 1 1
201329543343 8 1 1 2 3 8 1 1 3 2 40 1 1
201329543370 15 1 1 2 1 8 20 1 2 1 35 1 1
201329543384 11 1 1 2 2 8 20 1 5 6 40 1 1
201329543466 8 1 1 2 2 8 20 0 1 4 30 1 1
201329543568 16 1 1 2 1 8 20 1 2 2 35 1 1
201329543580 13 1 1 2 1 8 2 1 2 2 40 1 1
201329543644 14 1 1 2 2 8 1 1 2 2 30 1 1
201329543762 18 1 1 2 1 8 20 1 1 2 25 2 1
201329543786 15 1 1 2 1 8 20 0 2 2 35 1 1
201329543816 18 1 1 2 2 8 20 0 2 2 35 1 1
201329543863 13 1 1 2 3 8 1 1 1 2 35 1 1
201329544237 19 3 1 2 1 8 1 1 2 2 35 4 1
201329544300 13 1 1 1 2 8 1 1 2 2 35 1 1
201329544337 16 1 2 2 1 8 20 1 2 2 40 1 2
201329544450 18 3 2 1 2 8 20 0 1 2 20 1 2
201329544576 14 1 1 2 2 8 20 1 2 2 35 1 1
201329544843 11 1 10 2 2 8 20 1 2 2 35 1 1
201329544901 7 1 1 2 2 8 1 0 1 2 30 1 1
201329544963 13 1 1 2 3 8 20 0 1 2 30 1 1
201329544981 1 3 1 2 1 8 8 0 1 2 25 4 1
201329545020 6 2 2 2 1 8 20 1 1 2 30 1 2
201329545067 15 1 1 2 1 8 20 0 3 3 35 1 1
201329545269 2 3 1 1 1 8 1 0 2 2 35 3 1
201329545288 12 1 1 2 2 8 20 1 2 2 45 1 1
201329545295 17 3 1 2 2 8 2 1 3 3 35 1 1
201329545306 7 1 1 2 1 8 20 0 1 2 40 1 1
201329545630 14 1 1 2 1 8 20 1 1 2 30 1 1
201329545640 3 3 1 1 1 8 1 1 1 4 30 1 1
201329545728 13 1 1 2 3 8 20 1 2 2 40 4 1
201329545731 19 1 1 2 1 3 20 1 2 2 40 1 1
201329545966 11 1 1 2 1 8 20 1 2 2 35 1 1
201329546232 4 1 1 2 2 8 20 0 1 2 40 1 1
201329546242 12 1 1 2 2 8 20 0 3 3 40 1 1
201329546420 23 2 1 1 1 7 1 1 1 4 40 1 1
201329546421 14 1 1 2 1 8 20 1 3 2 30 1 1
201329546458 14 1 1 2 3 8 20 0 1 4 45 1 1
201329546484 20 3 1 1 3 7 8 1 3 2 45 1 1
201329546492 1 3 1 2 1 8 8 1 3 2 25 1 1
201329546527 18 3 1 2 2 8 20 0 1 4 35 1 1
201329546542 23 3 1 2 3 8 2 1 3 2 25 1 1
201329546549 21 2 2 2 1 8 20 0 1 2 40 1 2
201329546568 17 5 2 2 2 8 20 0 1 4 40 1 2
201329546591 12 1 1 2 1 8 1 1 1 2 25 2 1
201329546610 22 3 1 2 2 8 1 0 3 2 40 1 2
201329546635 13 1 1 2 1 8 1 0 3 2 40 1 1
201329546659 7 1 1 2 1 8 1 0 1 3 30 1 1
201329546737 14 1 4 2 1 8 1 1 1 4 40 1 3
201329546772 0 3 2 2 2 8 8 1 1 4 35 1 2
201329546853 7 1 10 2 1 8 20 0 1 4 35 1 2
201329546899 18 3 4 1 2 8 20 0 1 2 30 1 3
201329547504 20 3 4 1 2 8 20 1 2 2 45 1 2
201329547959 8 1 1 2 1 8 20 1 2 2 30 1 1
201329548010 6 1 1 2 1 8 20 0 3 2 35 1 1
201329549236 15 1 1 2 1 8 20 1 3 4 40 1 1
201329550276 11 1 1 2 2 8 20 0 3 4 45 1 1
201329550719 12 1 1 2 1 8 20 0 1 4 40 1 1
201329550883 12 1 1 2 2 8 20 1 1 3 30 1 1
201329550925 14 1 1 2 2 8 1 1 2 3 30 1 1
201329551209 15 1 1 2 2 8 1 1 3 2 35 1 1
201329551851 16 1 2 2 1 8 20 1 1 2 40 1 2
201329551944 10 1 1 2 1 8 20 1 1 4 35 1 1
201329552422 17 1 1 2 2 8 20 0 3 2 35 1 1
201329552463 12 1 1 2 2 8 20 0 3 5 35 1 1
201329552469 9 1 10 2 2 8 20 1 2 2 35 1 1
201329552887 11 1 1 2 1 8 1 0 2 2 35 1 1
201329552904 14 1 10 2 2 8 20 1 5 5 35 1 1
201329553071 8 1 1 2 1 8 1 1 2 2 40 1 2
201329553073 21 3 5 1 2 8 8 0 2 3 35 1 2
201329553077 15 5 10 2 3 8 1 1 1 2 25 1 1
201329553309 18 3 4 2 1 8 1 1 1 2 25 1 3
201329553704 15 1 10 2 1 8 8 1 2 2 30 1 1
201329622856 12 1 1 2 1 3 20 1 5 2 35 1 1
201329622965 8 1 1 2 2 3 0 1 1 2 35 1 1
201329622974 15 1 1 2 3 3 20 1 1 2 25 1 1
201329623007 13 1 1 2 1 7 8 1 1 2 45 1 1
201329623095 13 1 1 2 1 3 1 0 1 2 35 1 1
201329623265 17 3 1 2 2 3 20 1 1 4 25 1 1
201329623267 11 1 1 1 1 7 1 1 1 2 35 1 1
201329623333 10 1 1 2 2 3 20 1 1 3 60 1 1
201329623384 22 3 1 1 2 3 1 1 3 2 35 1 1
201329623557 18 2 1 2 2 3 1 1 1 2 45 1 1
201329623566 14 1 1 2 1 3 1 1 3 3 55 1 1
201329623576 15 1 1 2 2 3 20 1 1 2 25 1 1
201329623756 6 1 1 2 1 3 1 1 1 2 45 1 4
201329623764 8 1 1 2 1 3 20 1 5 4 35 1 1
201329623826 17 5 1 2 1 3 20 1 5 4 45 1 4
201329623855 10 1 4 2 2 3 20 0 3 2 30 1 3
201329623866 14 1 1 2 2 3 20 1 3 1 35 1 1
201329623871 7 1 1 2 2 3 20 1 1 2 35 1 1
201329624210 18 3 1 2 2 3 20 1 1 2 45 1 2
201329624251 19 3 1 2 1 3 1 1 3 3 75 1 4
201329624255 17 1 1 2 1 3 20 1 3 2 55 1 1
201329624292 16 1 1 2 2 3 20 1 1 2 35 1 1
201329624301 14 1 1 2 1 3 20 0 2 2 35 1 1
201329624324 16 1 1 2 1 3 20 0 5 2 25 1 1
201329624342 13 1 6 2 2 3 1 1 2 2 30 1 1
201329624360 8 1 1 2 2 3 20 0 2 2 45 1 1
201329624364 20 2 1 1 1 3 20 0 2 2 35 1 1
201329624431 8 1 1 2 2 3 1 1 1 4 40 1 2
201329624470 7 1 1 2 3 3 20 1 3 2 50 1 1
201329624510 10 1 1 2 1 3 20 1 2 2 30 4 1
201329624574 13 1 2 2 1 3 20 0 2 2 30 1 2
201329624592 13 1 1 2 2 3 20 1 2 2 30 1 1
201329624773 12 1 1 2 2 3 1 1 3 2 55 1 1
201329625022 23 3 1 1 2 3 1 0 3 2 55 1 1
201329625043 16 5 1 1 2 3 20 1 1 4 25 4 1
201329625068 16 1 1 2 1 3 20 1 3 3 45 1 1
201329625110 6 1 1 2 2 3 20 1 3 2 55 1 1
201329625261 14 1 1 2 1 3 20 1 1 2 35 1 1
201329625295 21 2 4 2 1 3 1 1 1 2 40 2 4
201329625302 17 1 1 2 2 3 1 1 5 4 45 1 1
201329625434 18 1 1 2 3 3 8 0 1 4 55 1 1
201329625606 8 1 1 2 2 3 20 1 1 2 25 1 1
201329625616 15 1 1 2 1 3 20 0 3 2 45 1 1
201329625622 12 1 4 2 1 3 20 1 1 2 30 1 2
201329625656 12 1 1 2 2 3 20 1 1 4 30 1 1
201329625674 13 1 1 2 2 3 20 1 1 3 25 1 1
201329625686 17 1 1 2 2 3 1 0 1 4 35 1 1
201329625727 13 1 1 2 2 3 20 0 1 2 35 1 1
201329625886 20 5 1 2 1 3 8 1 3 2 65 1 1
201329625893 6 4 1 1 1 7 1 1 5 4 65 1 1
201329625916 16 1 1 1 1 3 8 0 1 2 45 3 1
201329626057 14 1 1 2 2 3 20 1 2 2 45 1 1
201329626220 8 1 1 2 2 3 20 1 5 4 40 1 1
201329626242 16 1 1 2 2 3 1 1 3 2 45 1 1
201329626280 15 1 1 2 1 3 1 1 2 2 65 1 1
201329626285 16 1 1 2 2 3 20 0 1 2 30 1 1
201329626292 22 3 1 2 2 3 20 0 1 4 25 1 1
201329626296 14 1 1 2 2 3 20 1 3 2 45 1 1
201329626298 18 1 1 1 2 3 20 0 1 2 35 1 1
201329626304 16 1 1 2 2 3 1 1 1 2 35 1 1
201329626312 10 1 1 2 2 3 20 0 1 4 35 2 1
201329626444 17 1 1 2 2 3 1 0 1 4 35 1 1
201329626451 22 3 1 2 2 3 1 0 1 3 35 1 1
201329626460 17 1 1 2 2 3 20 0 2 2 35 2 1
201329626477 18 1 1 2 2 3 20 0 2 2 35 1 1
201329626480 9 1 1 2 2 3 20 0 1 4 30 1 1
201329626500 9 1 1 2 1 3 0 1 5 3 30 1 1
201329626527 9 1 1 2 3 3 20 0 1 2 25 1 1
201329626590 12 1 1 2 1 3 20 0 1 2 25 3 1
201329626873 17 1 1 2 2 3 20 0 1 2 35 1 1
201329626878 20 5 1 2 2 3 20 0 3 2 45 1 1
201329626906 10 1 1 2 2 3 20 0 3 2 35 1 1
201329626986 17 1 1 2 2 3 1 1 1 4 35 1 1
201329627137 9 1 1 2 1 3 20 1 1 2 20 3 1
201329627328 11 1 1 2 3 3 20 0 1 2 25 1 2
201329627339 8 1 1 2 2 3 0 1 2 2 40 1 1
201329627379 18 1 1 2 1 3 20 0 1 2 25 1 1
201329627406 17 1 1 2 1 3 20 1 2 2 25 1 1
201329627468 14 1 1 2 2 3 0 1 1 4 40 1 1
201329627475 10 1 1 2 2 3 20 1 1 4 40 1 1
201329627581 21 1 1 2 3 3 1 0 2 2 55 1 1
201329627805 19 1 1 2 2 3 1 1 1 2 45 1 1
201329627828 21 3 2 2 2 3 20 0 1 2 35 1 2
201329627838 17 1 1 2 1 3 20 0 3 2 75 4 1
201329627843 14 1 1 2 1 3 20 1 1 2 45 2 1
201329627934 7 1 1 2 2 3 20 0 1 2 25 1 1
201329628008 11 1 1 2 3 3 20 1 1 2 25 1 1
201329628013 9 1 1 2 2 3 0 0 4 2 25 1 1
201329628042 14 1 1 2 3 3 20 1 1 2 35 1 1
201329628064 14 1 1 2 3 3 1 1 1 2 35 1 1
201329628097 14 1 1 2 2 3 1 1 1 2 25 1 1
201329628098 15 1 1 2 2 3 20 1 1 2 25 1 1
201329628307 17 1 1 2 2 3 1 1 2 2 65 1 1
201329628360 21 3 1 1 2 7 20 1 2 2 55 1 1
201329628708 12 1 1 2 1 3 1 1 5 4 45 1 1
201329628769 8 1 2 2 2 3 20 1 1 4 40 1 2
201329628792 12 1 1 2 2 3 20 1 3 2 45 1 1
201329628857 17 1 1 2 2 3 20 1 5 4 45 1 1
201329628865 14 1 1 2 1 3 8 1 1 2 35 1 1
201329628866 15 1 1 2 2 3 20 1 2 2 25 1 1
201329629081 17 1 2 2 1 3 1 1 1 4 60 1 2
201329629206 19 3 2 2 1 7 1 1 3 2 35 4 2
201329629269 16 1 1 2 1 3 20 1 3 2 40 1 1
201329629400 10 1 1 2 2 3 1 1 1 2 30 1 1
201329629464 13 1 1 2 2 3 0 0 1 2 35 1 1
201329629471 21 3 1 2 2 3 20 0 1 5 35 1 1
201329629478 10 1 1 2 2 3 1 1 1 4 35 1 1
201329629514 18 5 1 2 1 3 0 1 1 2 40 1 1
201329629554 12 1 1 2 2 3 0 1 1 4 40 1 1
201329629690 7 1 1 2 2 3 2 1 1 2 35 1 1
201329629857 19 2 1 2 1 3 1 1 3 2 35 1 1
201329630125 8 1 1 2 2 3 20 1 1 2 35 1 1
201329630197 8 1 1 2 2 7 0 1 1 2 30 1 1
201329630304 19 2 4 2 1 3 1 1 1 2 60 1 3
201329630665 14 1 1 2 3 7 0 1 1 2 25 2 4
201329630757 2 3 1 1 2 3 20 1 3 2 35 1 1
201329631034 10 1 1 2 1 3 1 1 1 2 25 3 4
201329631059 16 5 1 2 3 3 20 1 1 2 35 1 1
201329631081 7 1 1 2 2 3 20 1 1 2 25 1 1
201329631083 15 1 1 2 1 7 1 1 1 2 35 1 1
201329631135 15 1 1 2 2 3 1 1 1 2 35 1 1
201329631401 12 1 4 1 1 7 1 1 1 2 45 3 4
201329743289 14 1 10 2 1 3 20 0 1 2 55 3 1
201329743300 8 1 1 2 1 3 20 0 1 2 55 3 1
201329743309 15 1 1 2 1 5 0 0 1 2 35 1 1
201329743448 13 1 10 2 2 3 9 0 6 2 65 1 1
201329743451 18 2 1 1 1 3 9 1 1 2 35 2 1
201329743511 15 1 1 2 1 3 20 0 1 2 25 1 1
201329743767 15 1 1 2 1 3 20 0 1 4 35 1 1
201329743808 21 3 1 2 1 2 9 1 2 3 35 1 1
201329744038 16 1 1 2 2 3 20 0 1 2 30 1 1
201329744066 14 1 1 2 1 3 1 1 1 4 50 1 1
201329744101 4 3 1 2 1 3 20 0 3 2 35 1 1
201329744202 16 1 1 2 1 3 1 1 6 1 65 1 1
201329744209 13 1 1 2 2 5 0 0 2 3 65 1 1
201329744316 12 1 1 2 1 2 0 1 5 6 45 1 1
201329744334 14 1 1 2 1 3 20 0 5 6 45 1 1
201329744340 23 3 10 1 3 3 9 0 1 4 30 1 1
201329744353 10 1 1 2 2 3 20 0 2 2 30 1 1
201329744396 20 3 1 1 4 3 20 1 2 2 35 1 1
201329744429 16 5 1 2 1 3 20 0 1 2 30 3 1
201329744448 11 1 1 2 1 5 0 0 1 2 45 2 1
201329744449 15 1 1 2 1 5 0 0 6 1 65 2 1
201329744471 17 1 10 2 1 5 0 0 3 3 65 1 1
201329744497 6 4 10 2 2 3 20 1 1 2 55 1 1
201329744776 13 1 1 2 1 3 20 1 3 5 65 1 1
201329744895 6 2 2 2 1 3 20 1 3 6 65 1 2
201329744981 12 1 1 2 2 3 20 0 1 4 30 1 1
201329745007 19 2 1 2 1 3 20 0 5 4 30 1 1
201329745086 4 3 1 2 1 3 9 0 6 1 65 1 1
201329745240 6 1 5 2 1 3 9 0 2 2 45 3 1
201329745248 8 1 10 2 3 3 20 0 2 2 40 1 1
201329745362 14 1 1 2 2 3 20 0 1 2 25 1 1
201329745511 14 1 1 1 1 3 9 1 1 2 55 3 1
201329745594 1 3 1 1 2 3 9 0 6 2 65 2 1
201329745653 22 2 1 1 1 3 9 1 1 2 40 3 1
201329746057 23 3 1 1 2 3 9 1 2 2 35 1 1
201329746272 18 3 1 2 1 3 20 1 3 2 45 1 1
201329746482 12 1 1 2 1 3 0 0 3 7 65 1 1
201329746489 12 1 10 2 1 3 9 1 3 7 65 1 2
201329746542 12 1 1 2 1 7 9 1 3 5 65 1 1
201329746565 15 1 1 2 2 3 20 0 1 2 30 1 1
201329746570 21 3 1 1 1 3 1 1 5 4 40 1 1
201329746578 0 3 1 2 1 7 20 1 3 1 65 1 1
201329746630 15 1 10 2 1 3 9 1 3 4 65 1 1
201329746904 23 3 10 1 1 3 8 0 3 3 65 1 1
201329747169 13 1 1 2 1 3 20 1 3 6 65 1 1
201329747330 16 1 10 2 1 5 0 1 3 5 65 1 1
201329747439 20 2 1 1 1 3 1 1 3 6 65 1 1
201329747455 2 3 1 2 1 3 9 1 3 4 65 1 1
201329747497 13 1 1 2 1 3 20 0 2 2 45 1 1
201329747508 15 1 1 2 3 3 1 1 2 2 45 1 1
201329747515 9 1 1 1 1 3 9 0 1 2 40 1 1
201329747536 6 1 10 2 1 3 20 1 3 5 65 1 2
201329747572 14 1 1 2 1 3 9 1 3 5 65 1 1
201329747971 9 1 1 2 3 3 20 0 1 4 35 1 1
201329748082 9 1 1 2 2 3 20 0 1 2 25 1 1
201329748263 16 1 1 2 1 5 0 0 3 2 35 1 1
201329748573 18 1 1 2 1 3 9 0 3 5 65 1 1
201329749292 14 1 1 2 1 3 20 1 5 4 35 1 1
201329749370 8 1 1 1 1 3 1 1 3 5 65 4 1
201329749469 17 1 1 2 1 5 0 1 3 6 65 1 1
201329749559 22 2 1 2 1 3 9 1 3 4 65 1 1
201329749579 12 1 1 2 1 3 9 1 2 2 40 1 1
201329749596 7 1 1 2 1 3 20 1 3 5 65 1 1
201329749612 18 1 1 2 1 3 20 0 3 5 65 1 1
201329749698 21 3 1 2 1 3 9 0 3 5 65 1 1
201329749732 18 1 1 2 1 5 0 0 1 2 25 3 1
201329749797 11 1 1 2 1 5 0 1 1 2 40 3 1
201329749841 15 1 10 2 1 3 20 0 1 2 65 3 1
201329749887 19 2 1 1 1 3 9 0 1 2 55 1 1
201329749907 1 3 1 2 1 3 9 0 3 2 65 1 1
201329749937 21 3 1 2 1 3 1 0 3 4 65 1 1
201329749960 18 1 1 2 1 3 1 1 1 2 55 1 1
201329749970 3 2 1 1 1 3 9 1 3 3 65 1 1
201329749977 1 3 10 1 1 3 9 1 1 2 55 1 1
201329749985 11 1 1 2 1 3 20 1 1 2 55 1 1
201329750007 19 1 1 2 1 5 0 0 1 2 50 1 2
201329750041 13 1 1 2 1 5 0 1 1 2 55 2 1
201329750059 16 1 1 2 1 5 0 1 1 2 45 3 1
201329750074 10 1 1 2 1 5 0 0 3 3 65 3 1
201329750085 15 1 1 2 1 3 9 0 3 2 65 1 1
201329750119 17 1 1 2 3 3 20 1 3 2 40 1 1
201329750164 1 3 1 1 1 5 0 1 5 3 40 2 1
201329750165 9 1 1 2 3 3 20 1 1 3 55 1 1
201329750173 16 1 1 2 1 3 20 0 3 3 45 1 1
201329750176 13 1 1 2 1 3 20 0 1 2 35 4 1
201329750194 16 1 1 2 1 5 0 0 1 2 30 2 1
201329750206 15 1 1 2 2 3 20 0 3 2 45 1 1
201329750210 13 1 1 2 1 3 20 0 3 2 45 1 1
201329750272 15 1 1 2 1 3 9 0 1 2 25 1 1
201329750299 9 1 1 2 2 3 20 1 3 2 45 1 1
201329750310 20 3 1 2 1 3 20 0 1 2 30 1 1
201329750329 20 3 1 2 1 3 20 1 3 3 45 3 1
201329750360 21 1 1 1 1 3 20 1 3 2 35 1 1
201329750364 8 1 1 2 1 3 20 0 3 3 40 1 1
201329750389 18 1 1 2 2 3 20 1 1 2 25 1 1
201329750473 13 1 1 2 1 3 20 0 5 4 55 1 1
201329750530 20 3 1 2 3 3 20 1 1 2 25 2 1
201329750543 4 3 10 1 1 3 9 0 3 3 65 1 1
201329750548 12 1 1 2 1 5 0 0 3 5 65 1 1
201329750561 11 1 1 2 1 5 0 0 3 3 65 4 1
201329750595 14 1 1 2 1 3 9 0 3 4 65 3 1
201329750704 0 2 2 2 1 3 9 1 3 5 55 1 2
201329750857 21 3 1 2 1 3 20 1 3 5 65 1 1
201329751043 14 1 1 2 1 3 20 0 3 4 65 1 1
201329751227 12 1 1 2 3 3 20 0 1 2 35 1 1
201329751297 1 3 1 1 1 3 9 1 3 4 65 1 1
201329751378 15 1 1 2 1 3 9 0 3 5 65 1 1
201329751450 22 2 1 2 1 7 20 1 1 2 40 2 1
201329751458 5 2 1 1 1 3 9 0 3 4 65 1 1
201329751507 8 1 1 2 1 3 20 1 3 5 65 1 1
201329751605 3 3 1 1 1 3 9 1 1 2 35 3 1
201329751669 12 1 1 2 1 5 0 0 1 2 25 1 1
201329751693 19 5 1 2 3 3 9 0 2 2 40 1 1
201329751725 16 1 1 2 2 3 9 1 2 1 35 1 1
201329751854 18 1 1 2 1 5 0 0 3 4 55 1 1
201329752021 5 3 1 1 1 3 9 0 5 2 35 1 1
201329752150 15 1 1 2 2 3 9 0 2 2 35 1 1
201329752368 15 1 1 2 3 3 20 0 1 4 35 1 1
201329752416 8 1 1 2 1 3 9 1 1 2 45 1 1
201329752435 17 1 1 2 1 5 0 0 3 3 65 1 1
201329752464 20 5 1 2 1 5 0 0 1 2 45 2 1
201329752703 15 1 1 2 2 5 0 0 2 2 40 1 1
201329752818 12 1 1 2 1 5 0 1 6 2 65 2 1
201329753037 1 3 10 1 1 3 9 0 3 5 65 1 1
201329753165 21 3 10 2 2 3 0 0 1 2 25 1 1
201329753973 17 1 1 2 1 3 8 1 3 5 65 1 1
201329754087 12 1 1 2 1 5 0 1 1 2 55 1 1
201329754096 3 2 1 2 1 7 0 1 1 2 55 1 1
201329754100 17 1 1 2 1 3 9 0 1 2 35 1 1
201329754104 10 1 1 2 2 5 0 0 1 2 35 1 1
201329754111 0 2 1 1 1 0 0 1 1 2 65 3 1
201329754181 13 1 1 2 1 5 0 1 3 3 65 1 1
201329754185 14 1 1 2 1 5 0 1 6 1 65 3 1
201329754190 2 3 1 1 1 3 20 1 3 3 65 1 1
201329754207 11 1 1 2 1 5 0 1 1 2 55 3 1
201329754229 12 1 10 2 1 5 0 1 1 2 55 3 1
201329754271 13 1 1 2 1 5 0 0 3 4 65 1 1
201329754309 6 1 1 2 1 3 0 1 3 4 65 1 1
201329754323 16 1 1 2 1 5 0 0 3 4 65 1 1
201329754330 23 2 1 1 1 3 9 1 1 2 40 3 1
201329754333 3 2 1 2 1 3 20 1 2 2 60 1 1
201329754346 18 1 1 2 1 3 9 0 1 2 55 1 1
201329754352 7 1 1 2 1 3 20 0 3 2 65 1 1
201329754353 16 1 1 2 1 3 20 0 3 4 65 1 1
201329754386 2 2 1 1 1 3 9 0 1 2 35 3 1
